src,dest,type,value
Кирс,Нефтекамск,cargo2,9091
Кирс,Нефтекамск,cargo3,6368
Кирс,Нижнекамск,cargo1,6718
Кирс,Нижнекамск,cargo2,8667
Кирс,Нижнекамск,cargo3,9944
Кирс,Нижний Новгород,cargo1,6161
Кирс,Нижний Новгород,cargo2,225
Кирс,Нижний Новгород,cargo3,8270
Кирс,Новокуйбышевск,cargo1,9768
Кирс,Новокуйбышевск,cargo2,5499
Кирс,Новокуйбышевск,cargo3,7924
Кирс,Новотроицк,cargo1,2602
Кирс,Новотроицк,cargo2,6447
Кирс,Новотроицк,cargo3,6778
Кирс,Октябрьский,cargo1,8540
Кирс,Октябрьский,cargo2,7297
Кирс,Октябрьский,cargo3,4457
Кирс,Омутнинск,cargo1,8894
Кирс,Омутнинск,cargo2,285
Кирс,Омутнинск,cargo3,8550
Кирс,Оренбург,cargo1,3509
Кирс,Оренбург,cargo2,5291
Кирс,Оренбург,cargo3,8790
Кирс,Орск,cargo1,4271
Кирс,Орск,cargo2,1393
Кирс,Орск,cargo3,6144
Кирс,Отрадный,cargo1,1473
Кирс,Отрадный,cargo2,6014
Кирс,Отрадный,cargo3,8432
Кирс,Пенза,cargo1,8390
Кирс,Пенза,cargo2,9792
Кирс,Пенза,cargo3,9864
Кирс,Пермь,cargo1,781
Кирс,Пермь,cargo2,9929
Кирс,Пермь,cargo3,3957
Кирс,Пугачев,cargo1,78
Кирс,Пугачев,cargo2,583
Кирс,Пугачев,cargo3,3008
Кирс,Раевский,cargo1,8256
Кирс,Раевский,cargo2,7556
Кирс,Раевский,cargo3,3293
Кирс,Рузаевка,cargo1,5855
Кирс,Рузаевка,cargo2,4869
Кирс,Рузаевка,cargo3,8010
Кирс,Салават,cargo1,3853
Кирс,Салават,cargo2,4551
Кирс,Салават,cargo3,67
Кирс,Самара,cargo1,3939
Кирс,Самара,cargo2,9775
Кирс,Самара,cargo3,8038
Кирс,Саранск,cargo1,5329
Кирс,Саранск,cargo2,9520
Кирс,Саранск,cargo3,9072
Кирс,Сарапул,cargo1,8523
Кирс,Сарапул,cargo2,8007
Кирс,Сарапул,cargo3,6237
Кирс,Саратов,cargo1,6435
Кирс,Саратов,cargo2,6996
Кирс,Саратов,cargo3,7335
Кирс,Сердобск,cargo1,3157
Кирс,Сердобск,cargo2,7133
Кирс,Сердобск,cargo3,831
Кирс,Шумерля,cargo1,1190
Кирс,Шумерля,cargo2,1874
Кирс,Шумерля,cargo3,7809
Кирс,Сибай,cargo1,3734
Кирс,Сибай,cargo2,6206
Кирс,Сибай,cargo3,1267
Кирс,Слободской,cargo1,5819
Кирс,Слободской,cargo2,1560
Кирс,Слободской,cargo3,4065
Кирс,Соликамск,cargo1,1134
Кирс,Соликамск,cargo2,1456
Кирс,Соликамск,cargo3,2301
Кирс,Соль-Илецк,cargo1,0
Кирс,Соль-Илецк,cargo2,0
Кирс,Соль-Илецк,cargo3,0
Кирс,Советск,cargo1,812
Кирс,Советск,cargo2,5520
Кирс,Советск,cargo3,1683
Кирс,Стерлитамак,cargo1,0
Кирс,Стерлитамак,cargo2,0
Кирс,Стерлитамак,cargo3,0
Кирс,Сызрань,cargo1,7407
Кирс,Сызрань,cargo2,309
Кирс,Сызрань,cargo3,5187
Кирс,Тольятти,cargo1,2720
Кирс,Тольятти,cargo2,5007
Кирс,Тольятти,cargo3,6638
Кирс,Туймазы,cargo1,6852
Кирс,Туймазы,cargo2,8282
Кирс,Туймазы,cargo3,6200
Кирс,Уфа,cargo1,0
Кирс,Уфа,cargo2,0
Кирс,Уфа,cargo3,0
Кирс,Ульяновск,cargo1,8118
Кирс,Ульяновск,cargo2,1697
Кирс,Ульяновск,cargo3,9478
Кирс,Вольск,cargo1,9942
Кирс,Вольск,cargo2,4627
Кирс,Вольск,cargo3,6100
Кирс,Воткинск,cargo1,97
Кирс,Воткинск,cargo2,38
Кирс,Воткинск,cargo3,7
Кирс,Выкса,cargo1,8
Кирс,Выкса,cargo2,3
Кирс,Выкса,cargo3,4
Кирс,Йошкар-Ола,cargo1,4
Кирс,Йошкар-Ола,cargo2,9
Кирс,Йошкар-Ола,cargo3,0
Кирс,Зеленодольск,cargo1,0
Кирс,Зеленодольск,cargo2,4
Кирс,Зеленодольск,cargo3,5
Кизел,Алатырь,cargo1,326
Кизел,Алатырь,cargo2,943
Кизел,Алатырь,cargo3,986
Кизел,Альметьевск,cargo1,0
Кизел,Альметьевск,cargo2,0
Кизел,Альметьевск,cargo3,0
Кизел,Арзамас,cargo1,0
Кизел,Арзамас,cargo2,0
Кизел,Арзамас,cargo3,0
Кизел,Аткарск,cargo1,0
Кизел,Аткарск,cargo2,0
Кизел,Аткарск,cargo3,0
Кизел,Балахна,cargo1,3
Кизел,Балахна,cargo2,2
Кизел,Балахна,cargo3,5
Кизел,Балаково,cargo1,615
Кизел,Балаково,cargo2,1309
Кизел,Балаково,cargo3,6983
Кизел,Балашов,cargo1,2658
Кизел,Балашов,cargo2,1642
Кизел,Балашов,cargo3,4130
Кизел,Белебей,cargo1,8130
Кизел,Белебей,cargo2,8714
Кизел,Белебей,cargo3,4952
Кизел,Березники,cargo1,5397
Кизел,Березники,cargo2,2553
Кизел,Березники,cargo3,717
Кизел,Бирск,cargo1,0
Кизел,Бирск,cargo2,0
Кизел,Бирск,cargo3,0
Кизел,Бугульма,cargo1,0
Кизел,Бугульма,cargo2,0
Кизел,Бугульма,cargo3,0
Кизел,Бугуруслан,cargo1,13
Кизел,Бугуруслан,cargo2,84
Кизел,Бугуруслан,cargo3,57
Кизел,Бузулук,cargo1,59
Кизел,Бузулук,cargo2,30
Кизел,Бузулук,cargo3,53
Кизел,Чапаевск,cargo1,0
Кизел,Чапаевск,cargo2,0
Кизел,Чапаевск,cargo3,0
Кизел,Чебоксары,cargo1,0
Кизел,Чебоксары,cargo2,0
Кизел,Чебоксары,cargo3,0
Кизел,Чистополь,cargo1,0
Кизел,Чистополь,cargo2,0
Кизел,Чистополь,cargo3,0
Кизел,Чусовой,cargo1,0
Кизел,Чусовой,cargo2,0
Кизел,Чусовой,cargo3,0
Кизел,Димитровград,cargo1,36771
Кизел,Димитровград,cargo2,7445
Кизел,Димитровград,cargo3,22355
Кизел,Домбаровский,cargo1,24474
Кизел,Домбаровский,cargo2,22242
Кизел,Домбаровский,cargo3,4321
Кизел,Дзержинск,cargo1,0
Кизел,Дзержинск,cargo2,0
Кизел,Дзержинск,cargo3,0
Кизел,Энгельс,cargo1,3
Кизел,Энгельс,cargo2,3
Кизел,Энгельс,cargo3,0
Кизел,Гай,cargo1,0
Кизел,Гай,cargo2,6
Кизел,Гай,cargo3,1
Кизел,Глазов,cargo1,8103
Кизел,Глазов,cargo2,1547
Кизел,Глазов,cargo3,6259
Кизел,Губаха,cargo1,6497
Кизел,Губаха,cargo2,8438
Кизел,Губаха,cargo3,8978
Кизел,Ижевск,cargo1,6702
Кизел,Ижевск,cargo2,5148
Кизел,Ижевск,cargo3,9623
Кизел,Каменка,cargo1,311
Кизел,Каменка,cargo2,2048
Кизел,Каменка,cargo3,3358
Кизел,Канаш,cargo1,7248
Кизел,Канаш,cargo2,7297
Кизел,Канаш,cargo3,4453
Кизел,Казань,cargo1,9795
Кизел,Казань,cargo2,7371
Кизел,Казань,cargo3,9581
Кизел,Киров,cargo1,7195
Кизел,Киров,cargo2,8660
Кизел,Киров,cargo3,6975
Кизел,Кирово-Чепецк,cargo1,7265
Кизел,Кирово-Чепецк,cargo2,2933
Кизел,Кирово-Чепецк,cargo3,9872
Кизел,Кирс,cargo1,9126
Кизел,Кирс,cargo2,1365
Кизел,Кирс,cargo3,2883
Кизел,Котельнич,cargo1,9779
Кизел,Котельнич,cargo2,1820
Кизел,Котельнич,cargo3,7220
Кизел,Красноармейск,cargo1,7185
Кизел,Красноармейск,cargo2,4425
Кизел,Красноармейск,cargo3,7519
Кизел,Краснокамск,cargo1,9658
Кизел,Краснокамск,cargo2,8933
Кизел,Краснокамск,cargo3,3387
Кизел,Кудымкар,cargo1,8194
Кизел,Кудымкар,cargo2,9407
Кизел,Кудымкар,cargo3,4183
Кизел,Кумертау,cargo1,4683
Кизел,Кумертау,cargo2,643
Кизел,Кумертау,cargo3,325
Кизел,Кунгур,cargo1,134
Кизел,Кунгур,cargo2,3128
Кизел,Кунгур,cargo3,5395
Кизел,Кузнецк,cargo1,5667
Кизел,Кузнецк,cargo2,5813
Кизел,Кузнецк,cargo3,1342
Кизел,Лениногорск,cargo1,1487
Кизел,Лениногорск,cargo2,4805
Кизел,Лениногорск,cargo3,6878
Кизел,Медногорск,cargo1,13
Кизел,Медногорск,cargo2,4286
Кизел,Медногорск,cargo3,8879
Кизел,Можга,cargo1,2293
Кизел,Можга,cargo2,9850
Кизел,Можга,cargo3,2754
Кизел,Набережные Челны,cargo1,8334
Кизел,Набережные Челны,cargo2,6142
Кизел,Набережные Челны,cargo3,3828
Кизел,Нефтекамск,cargo1,2957
Кизел,Нефтекамск,cargo2,9702
Кизел,Нефтекамск,cargo3,4811
Кизел,Нижнекамск,cargo1,1569
Кизел,Нижнекамск,cargo2,26
Кизел,Нижнекамск,cargo3,9569
Кизел,Нижний Новгород,cargo1,8553
Кизел,Нижний Новгород,cargo2,6688
Кизел,Нижний Новгород,cargo3,3073
Кизел,Новокуйбышевск,cargo1,6984
Кизел,Новокуйбышевск,cargo2,6756
Кизел,Новокуйбышевск,cargo3,2427
Кизел,Новотроицк,cargo1,881
Кизел,Новотроицк,cargo2,4755
Кизел,Новотроицк,cargo3,3546
Кизел,Октябрьский,cargo1,9277
Кизел,Октябрьский,cargo2,7078
Кизел,Октябрьский,cargo3,950
Кизел,Омутнинск,cargo1,2807
Кизел,Омутнинск,cargo2,3642
Кизел,Омутнинск,cargo3,7980
Кизел,Оренбург,cargo1,9557
Кизел,Оренбург,cargo2,2239
Кизел,Оренбург,cargo3,9448
Кизел,Орск,cargo1,3015
Кизел,Орск,cargo2,2839
Кизел,Орск,cargo3,1737
Кизел,Отрадный,cargo1,784
Кизел,Отрадный,cargo2,7746
Кизел,Отрадный,cargo3,1364
Кизел,Пенза,cargo1,918
Кизел,Пенза,cargo2,4653
Кизел,Пенза,cargo3,5150
Кизел,Пермь,cargo1,9612
Кизел,Пермь,cargo2,2329
Кизел,Пермь,cargo3,4693
Кизел,Пугачев,cargo1,6580
Кизел,Пугачев,cargo2,6794
Кизел,Пугачев,cargo3,4140
Кизел,Раевский,cargo1,7637
Кизел,Раевский,cargo2,2802
Кизел,Раевский,cargo3,9972
Кизел,Рузаевка,cargo1,5028
Кизел,Рузаевка,cargo2,833
Кизел,Рузаевка,cargo3,9560
Кизел,Салават,cargo1,681
Кизел,Салават,cargo2,2514
Кизел,Салават,cargo3,7122
Кизел,Самара,cargo1,6349
Кизел,Самара,cargo2,5843
Кизел,Самара,cargo3,8387
Кизел,Саранск,cargo1,9883
Кизел,Саранск,cargo2,5229
Кизел,Саранск,cargo3,6741
Кизел,Сарапул,cargo1,9431
Кизел,Сарапул,cargo2,9040
Кизел,Сарапул,cargo3,9086
Кизел,Саратов,cargo1,2475
Кизел,Саратов,cargo2,6750
Кизел,Саратов,cargo3,532
Кизел,Сердобск,cargo1,1415
Кизел,Сердобск,cargo2,9965
Кизел,Сердобск,cargo3,9902
Кизел,Шумерля,cargo1,9003
Кизел,Шумерля,cargo2,7255
Кизел,Шумерля,cargo3,7459
Кизел,Сибай,cargo1,4177
Кизел,Сибай,cargo2,5012
Кизел,Сибай,cargo3,2413
Кизел,Слободской,cargo1,396
Кизел,Слободской,cargo2,51
Кизел,Слободской,cargo3,2336
Кизел,Соликамск,cargo1,5769
Кизел,Соликамск,cargo2,1738
Кизел,Соликамск,cargo3,7217
Кизел,Соль-Илецк,cargo1,0
Кизел,Соль-Илецк,cargo2,0
Кизел,Соль-Илецк,cargo3,0
Кизел,Советск,cargo1,496
Кизел,Советск,cargo2,2471
Кизел,Советск,cargo3,9852
Кизел,Стерлитамак,cargo1,0
Кизел,Стерлитамак,cargo2,0
Кизел,Стерлитамак,cargo3,0
Кизел,Сызрань,cargo1,7567
Кизел,Сызрань,cargo2,6422
Кизел,Сызрань,cargo3,3649
Кизел,Тольятти,cargo1,2050
Кизел,Тольятти,cargo2,5304
Кизел,Тольятти,cargo3,1345
Кизел,Туймазы,cargo1,8532
Кизел,Туймазы,cargo2,4596
Кизел,Туймазы,cargo3,1232
Кизел,Уфа,cargo1,0
Кизел,Уфа,cargo2,0
Кизел,Уфа,cargo3,0
Кизел,Ульяновск,cargo1,5480
Кизел,Ульяновск,cargo2,5738
Кизел,Ульяновск,cargo3,9869
Кизел,Вольск,cargo1,8530
Кизел,Вольск,cargo2,9605
Кизел,Вольск,cargo3,211
Кизел,Воткинск,cargo1,12
Кизел,Воткинск,cargo2,31
Кизел,Воткинск,cargo3,34
Кизел,Выкса,cargo1,5
Кизел,Выкса,cargo2,0
Кизел,Выкса,cargo3,6
Кизел,Йошкар-Ола,cargo1,4
Кизел,Йошкар-Ола,cargo2,3
Кизел,Йошкар-Ола,cargo3,3
Кизел,Зеленодольск,cargo1,8
Кизел,Зеленодольск,cargo2,0
Кизел,Зеленодольск,cargo3,5
Котельнич,Алатырь,cargo1,778
Котельнич,Алатырь,cargo2,372
Котельнич,Алатырь,cargo3,987
Котельнич,Альметьевск,cargo1,0
Котельнич,Альметьевск,cargo2,0
Котельнич,Альметьевск,cargo3,0
Котельнич,Арзамас,cargo1,0
Котельнич,Арзамас,cargo2,0
Котельнич,Арзамас,cargo3,0
Котельнич,Аткарск,cargo1,0
Котельнич,Аткарск,cargo2,0
Котельнич,Аткарск,cargo3,0
Котельнич,Балахна,cargo1,6
Котельнич,Балахна,cargo2,10
Котельнич,Балахна,cargo3,2
Котельнич,Балаково,cargo1,741
Котельнич,Балаково,cargo2,7791
Котельнич,Балаково,cargo3,7020
Котельнич,Балашов,cargo1,587
Котельнич,Балашов,cargo2,1023
Котельнич,Балашов,cargo3,8035
Котельнич,Белебей,cargo1,7840
Котельнич,Белебей,cargo2,9987
Котельнич,Белебей,cargo3,1849
Котельнич,Березники,cargo1,4294
Котельнич,Березники,cargo2,7775
Котельнич,Березники,cargo3,4457
Котельнич,Бирск,cargo1,0
Котельнич,Бирск,cargo2,0
Котельнич,Бирск,cargo3,0
Котельнич,Бугульма,cargo1,0
Котельнич,Бугульма,cargo2,0
Котельнич,Бугульма,cargo3,0
Котельнич,Бугуруслан,cargo1,24
Котельнич,Бугуруслан,cargo2,66
Котельнич,Бугуруслан,cargo3,100
Котельнич,Бузулук,cargo1,58
Котельнич,Бузулук,cargo2,84
Котельнич,Бузулук,cargo3,60
Котельнич,Чапаевск,cargo1,0
Котельнич,Чапаевск,cargo2,0
Котельнич,Чапаевск,cargo3,0
Котельнич,Чебоксары,cargo1,0
Котельнич,Чебоксары,cargo2,0
Котельнич,Чебоксары,cargo3,0
Котельнич,Чистополь,cargo1,0
Котельнич,Чистополь,cargo2,0
Котельнич,Чистополь,cargo3,0
Котельнич,Чусовой,cargo1,0
Котельнич,Чусовой,cargo2,0
Котельнич,Чусовой,cargo3,0
Котельнич,Димитровград,cargo1,19197
Котельнич,Димитровград,cargo2,21517
Котельнич,Димитровград,cargo3,37332
Котельнич,Домбаровский,cargo1,90253
Котельнич,Домбаровский,cargo2,75648
Котельнич,Домбаровский,cargo3,86667
Котельнич,Дзержинск,cargo1,0
Котельнич,Дзержинск,cargo2,0
Котельнич,Дзержинск,cargo3,0
Котельнич,Энгельс,cargo1,10
Котельнич,Энгельс,cargo2,4
Котельнич,Энгельс,cargo3,4
Котельнич,Гай,cargo1,3
Котельнич,Гай,cargo2,10
Котельнич,Гай,cargo3,10
Котельнич,Глазов,cargo1,4719
Котельнич,Глазов,cargo2,3361
Котельнич,Глазов,cargo3,1101
Котельнич,Губаха,cargo1,2330
Котельнич,Губаха,cargo2,6493
Котельнич,Губаха,cargo3,6812
Котельнич,Ижевск,cargo1,4775
Котельнич,Ижевск,cargo2,265
Котельнич,Ижевск,cargo3,1135
Котельнич,Каменка,cargo1,2756
Котельнич,Каменка,cargo2,7596
Котельнич,Каменка,cargo3,6400
Котельнич,Канаш,cargo1,5975
Котельнич,Канаш,cargo2,7749
Котельнич,Канаш,cargo3,4067
Котельнич,Казань,cargo1,3853
Котельнич,Казань,cargo2,3561
Котельнич,Казань,cargo3,6668
Котельнич,Киров,cargo1,2118
Котельнич,Киров,cargo2,5656
Котельнич,Киров,cargo3,7058
Котельнич,Кирово-Чепецк,cargo1,4708
Котельнич,Кирово-Чепецк,cargo2,737
Котельнич,Кирово-Чепецк,cargo3,5368
Котельнич,Кирс,cargo1,291
Котельнич,Кирс,cargo2,9172
Котельнич,Кирс,cargo3,2904
Котельнич,Кизел,cargo1,879
Котельнич,Кизел,cargo2,932
Котельнич,Кизел,cargo3,5792
Котельнич,Красноармейск,cargo1,1400
Котельнич,Красноармейск,cargo2,5936
Котельнич,Красноармейск,cargo3,6466
Котельнич,Краснокамск,cargo1,5466
Котельнич,Краснокамск,cargo2,298
Котельнич,Краснокамск,cargo3,966
Котельнич,Кудымкар,cargo1,6922
Котельнич,Кудымкар,cargo2,374
Котельнич,Кудымкар,cargo3,5094
Котельнич,Кумертау,cargo1,7311
Котельнич,Кумертау,cargo2,1131
Котельнич,Кумертау,cargo3,8907
Котельнич,Кунгур,cargo1,1913
Котельнич,Кунгур,cargo2,9213
Котельнич,Кунгур,cargo3,2507
Котельнич,Кузнецк,cargo1,922
Котельнич,Кузнецк,cargo2,5249
Котельнич,Кузнецк,cargo3,5526
Котельнич,Лениногорск,cargo1,3280
Котельнич,Лениногорск,cargo2,5729
Котельнич,Лениногорск,cargo3,1875
Котельнич,Медногорск,cargo1,1575
Котельнич,Медногорск,cargo2,6149
Котельнич,Медногорск,cargo3,9934
Котельнич,Можга,cargo1,3320
Котельнич,Можга,cargo2,5889
Котельнич,Можга,cargo3,1258
Котельнич,Набережные Челны,cargo1,5342
Котельнич,Набережные Челны,cargo2,9462
Котельнич,Набережные Челны,cargo3,5891
Котельнич,Нефтекамск,cargo1,6142
Котельнич,Нефтекамск,cargo2,2961
Котельнич,Нефтекамск,cargo3,3553
Котельнич,Нижнекамск,cargo1,1487
Котельнич,Нижнекамск,cargo2,1464
Котельнич,Нижнекамск,cargo3,8344
Котельнич,Нижний Новгород,cargo1,844
Котельнич,Нижний Новгород,cargo2,3712
Котельнич,Нижний Новгород,cargo3,8199
Котельнич,Новокуйбышевск,cargo1,6527
Котельнич,Новокуйбышевск,cargo2,1441
Котельнич,Новокуйбышевск,cargo3,4689
Котельнич,Новотроицк,cargo1,6148
Котельнич,Новотроицк,cargo2,5605
Котельнич,Новотроицк,cargo3,6128
Котельнич,Октябрьский,cargo1,759
Котельнич,Октябрьский,cargo2,9095
Котельнич,Октябрьский,cargo3,8273
Котельнич,Омутнинск,cargo1,4186
Котельнич,Омутнинск,cargo2,3220
Котельнич,Омутнинск,cargo3,9618
Котельнич,Оренбург,cargo1,4386
Котельнич,Оренбург,cargo2,2799
Котельнич,Оренбург,cargo3,7681
Котельнич,Орск,cargo1,1889
Котельнич,Орск,cargo2,3496
Котельнич,Орск,cargo3,7357
Котельнич,Отрадный,cargo1,1680
Котельнич,Отрадный,cargo2,4762
Котельнич,Отрадный,cargo3,596
Котельнич,Пенза,cargo1,2787
Котельнич,Пенза,cargo2,6136
Котельнич,Пенза,cargo3,3481
Котельнич,Пермь,cargo1,822
Котельнич,Пермь,cargo2,4453
Котельнич,Пермь,cargo3,4589
Котельнич,Пугачев,cargo1,1992
Котельнич,Пугачев,cargo2,1513
Котельнич,Пугачев,cargo3,8536
Котельнич,Раевский,cargo1,1
Котельнич,Раевский,cargo2,2399
Котельнич,Раевский,cargo3,6399
Котельнич,Рузаевка,cargo1,9473
Котельнич,Рузаевка,cargo2,1745
Котельнич,Рузаевка,cargo3,6763
Котельнич,Салават,cargo1,8676
Котельнич,Салават,cargo2,5550
Котельнич,Салават,cargo3,6018
Котельнич,Самара,cargo1,7118
Котельнич,Самара,cargo2,6736
Котельнич,Самара,cargo3,2862
Котельнич,Саранск,cargo1,5564
Котельнич,Саранск,cargo2,8641
Котельнич,Саранск,cargo3,950
Котельнич,Сарапул,cargo1,5156
Котельнич,Сарапул,cargo2,8129
Котельнич,Сарапул,cargo3,435
Котельнич,Саратов,cargo1,2631
Котельнич,Саратов,cargo2,2998
Котельнич,Саратов,cargo3,7427
Котельнич,Сердобск,cargo1,2949
Котельнич,Сердобск,cargo2,4841
Котельнич,Сердобск,cargo3,3359
Котельнич,Шумерля,cargo1,2199
Котельнич,Шумерля,cargo2,5993
Котельнич,Шумерля,cargo3,8743
Котельнич,Сибай,cargo1,8565
Котельнич,Сибай,cargo2,6737
Котельнич,Сибай,cargo3,8480
Котельнич,Слободской,cargo1,5772
Котельнич,Слободской,cargo2,3590
Котельнич,Слободской,cargo3,4380
Котельнич,Соликамск,cargo1,3191
Котельнич,Соликамск,cargo2,8010
Котельнич,Соликамск,cargo3,6613
Котельнич,Соль-Илецк,cargo1,0
Котельнич,Соль-Илецк,cargo2,0
Котельнич,Соль-Илецк,cargo3,0
Котельнич,Советск,cargo1,2553
Котельнич,Советск,cargo2,5433
Котельнич,Советск,cargo3,4630
Котельнич,Стерлитамак,cargo1,0
Котельнич,Стерлитамак,cargo2,0
Котельнич,Стерлитамак,cargo3,0
Котельнич,Сызрань,cargo1,6329
Котельнич,Сызрань,cargo2,1199
Котельнич,Сызрань,cargo3,3402
Котельнич,Тольятти,cargo1,3719
Котельнич,Тольятти,cargo2,2284
Котельнич,Тольятти,cargo3,2830
Котельнич,Туймазы,cargo1,8571
Котельнич,Туймазы,cargo2,1081
Котельнич,Туймазы,cargo3,9334
Котельнич,Уфа,cargo1,0
Котельнич,Уфа,cargo2,0
Котельнич,Уфа,cargo3,0
Котельнич,Ульяновск,cargo1,3701
Котельнич,Ульяновск,cargo2,6236
Котельнич,Ульяновск,cargo3,967
Котельнич,Вольск,cargo1,9579
Котельнич,Вольск,cargo2,2148
Котельнич,Вольск,cargo3,2584
Котельнич,Воткинск,cargo1,25
Котельнич,Воткинск,cargo2,80
Котельнич,Воткинск,cargo3,44
Котельнич,Выкса,cargo1,5
Котельнич,Выкса,cargo2,5
Котельнич,Выкса,cargo3,6
Котельнич,Йошкар-Ола,cargo1,5
Котельнич,Йошкар-Ола,cargo2,7
Котельнич,Йошкар-Ола,cargo3,8
Котельнич,Зеленодольск,cargo1,8
Котельнич,Зеленодольск,cargo2,3
Котельнич,Зеленодольск,cargo3,10
Красноармейск,Алатырь,cargo1,443
Красноармейск,Алатырь,cargo2,608
Красноармейск,Алатырь,cargo3,563
Красноармейск,Альметьевск,cargo1,0
Красноармейск,Альметьевск,cargo2,0
Красноармейск,Альметьевск,cargo3,0
Красноармейск,Арзамас,cargo1,0
Красноармейск,Арзамас,cargo2,0
Красноармейск,Арзамас,cargo3,0
Красноармейск,Аткарск,cargo1,0
Красноармейск,Аткарск,cargo2,0
Красноармейск,Аткарск,cargo3,0
Красноармейск,Балахна,cargo1,4
Красноармейск,Балахна,cargo2,8
Красноармейск,Балахна,cargo3,5
Красноармейск,Балаково,cargo1,5363
Красноармейск,Балаково,cargo2,609
Красноармейск,Балаково,cargo3,4701
Красноармейск,Балашов,cargo1,5026
Красноармейск,Балашов,cargo2,1787
Красноармейск,Балашов,cargo3,2950
Красноармейск,Белебей,cargo1,2935
Красноармейск,Белебей,cargo2,123
Красноармейск,Белебей,cargo3,1913
Красноармейск,Березники,cargo1,227
Красноармейск,Березники,cargo2,1562
Красноармейск,Березники,cargo3,4294
Красноармейск,Бирск,cargo1,0
Красноармейск,Бирск,cargo2,0
Красноармейск,Бирск,cargo3,0
Красноармейск,Бугульма,cargo1,0
Красноармейск,Бугульма,cargo2,0
Красноармейск,Бугульма,cargo3,0
Красноармейск,Бугуруслан,cargo1,71
Красноармейск,Бугуруслан,cargo2,94
Красноармейск,Бугуруслан,cargo3,26
Красноармейск,Бузулук,cargo1,6
Красноармейск,Бузулук,cargo2,62
Красноармейск,Бузулук,cargo3,35
Красноармейск,Чапаевск,cargo1,0
Красноармейск,Чапаевск,cargo2,0
Красноармейск,Чапаевск,cargo3,0
Красноармейск,Чебоксары,cargo1,0
Красноармейск,Чебоксары,cargo2,0
Красноармейск,Чебоксары,cargo3,0
Красноармейск,Чистополь,cargo1,0
Красноармейск,Чистополь,cargo2,0
Красноармейск,Чистополь,cargo3,0
Красноармейск,Чусовой,cargo1,0
Красноармейск,Чусовой,cargo2,0
Красноармейск,Чусовой,cargo3,0
Красноармейск,Димитровград,cargo1,16693
Красноармейск,Димитровград,cargo2,88637
Красноармейск,Димитровград,cargo3,17665
Красноармейск,Домбаровский,cargo1,52677
Красноармейск,Домбаровский,cargo2,33427
Красноармейск,Домбаровский,cargo3,17920
Красноармейск,Дзержинск,cargo1,0
Красноармейск,Дзержинск,cargo2,0
Красноармейск,Дзержинск,cargo3,0
Красноармейск,Энгельс,cargo1,9
Красноармейск,Энгельс,cargo2,10
Красноармейск,Энгельс,cargo3,8
Красноармейск,Гай,cargo1,6
Красноармейск,Гай,cargo2,9
Красноармейск,Гай,cargo3,6
Красноармейск,Глазов,cargo1,6800
Красноармейск,Глазов,cargo2,2354
Красноармейск,Глазов,cargo3,788
Красноармейск,Губаха,cargo1,4962
Красноармейск,Губаха,cargo2,5185
Красноармейск,Губаха,cargo3,2316
Красноармейск,Ижевск,cargo1,8012
Красноармейск,Ижевск,cargo2,360
Красноармейск,Ижевск,cargo3,4635
Красноармейск,Каменка,cargo1,3884
Красноармейск,Каменка,cargo2,7806
Красноармейск,Каменка,cargo3,2847
Красноармейск,Канаш,cargo1,7842
Красноармейск,Канаш,cargo2,3759
Красноармейск,Канаш,cargo3,1813
Красноармейск,Казань,cargo1,6715
Красноармейск,Казань,cargo2,4053
Красноармейск,Казань,cargo3,177
Красноармейск,Киров,cargo1,6959
Красноармейск,Киров,cargo2,3601
Красноармейск,Киров,cargo3,6776
Красноармейск,Кирово-Чепецк,cargo1,5158
Красноармейск,Кирово-Чепецк,cargo2,5336
Красноармейск,Кирово-Чепецк,cargo3,7020
Красноармейск,Кирс,cargo1,869
Красноармейск,Кирс,cargo2,5092
Красноармейск,Кирс,cargo3,1393
Красноармейск,Кизел,cargo1,9521
Красноармейск,Кизел,cargo2,7741
Красноармейск,Кизел,cargo3,9915
Красноармейск,Котельнич,cargo1,3729
Красноармейск,Котельнич,cargo2,4937
Красноармейск,Котельнич,cargo3,9572
Красноармейск,Краснокамск,cargo1,9911
Красноармейск,Краснокамск,cargo2,3417
Красноармейск,Краснокамск,cargo3,3869
Красноармейск,Кудымкар,cargo1,7735
Красноармейск,Кудымкар,cargo2,8269
Красноармейск,Кудымкар,cargo3,6538
Красноармейск,Кумертау,cargo1,2018
Красноармейск,Кумертау,cargo2,5255
Красноармейск,Кумертау,cargo3,6703
Красноармейск,Кунгур,cargo1,86
Красноармейск,Кунгур,cargo2,1938
Красноармейск,Кунгур,cargo3,1274
Красноармейск,Кузнецк,cargo1,8604
Красноармейск,Кузнецк,cargo2,5200
Красноармейск,Кузнецк,cargo3,2316
Красноармейск,Лениногорск,cargo1,6917
Красноармейск,Лениногорск,cargo2,7409
Красноармейск,Лениногорск,cargo3,3617
Красноармейск,Медногорск,cargo1,6634
Красноармейск,Медногорск,cargo2,9727
Красноармейск,Медногорск,cargo3,8901
Красноармейск,Можга,cargo1,552
Красноармейск,Можга,cargo2,1721
Красноармейск,Можга,cargo3,5110
Красноармейск,Набережные Челны,cargo1,4934
Красноармейск,Набережные Челны,cargo2,5140
Красноармейск,Набережные Челны,cargo3,9339
Красноармейск,Нефтекамск,cargo1,9504
