src,dest,type,value
Kanash,Sol-lletsk,cargo1,7104
Kanash,Sol-lletsk,cargo2,8380
Kanash,Sol-lletsk,cargo3,7958
Kanash,Dombarovskiy,cargo1,5910
Kanash,Dombarovskiy,cargo2,593
Kanash,Dombarovskiy,cargo3,2543
Kanash,Mednogorsk,cargo1,4638
Kanash,Mednogorsk,cargo2,2450
Kanash,Mednogorsk,cargo3,738
Kanash,Gay,cargo1,894
Kanash,Gay,cargo2,2495
Kanash,Gay,cargo3,1362
Kanash,Buzuluk,cargo1,5338
Kanash,Buzuluk,cargo2,8095
Kanash,Buzuluk,cargo3,7375
Kanash,Otradnyy,cargo1,9554
Kanash,Otradnyy,cargo2,9109
Kanash,Otradnyy,cargo3,3659
Kanash,Tolyatti,cargo1,4629
Kanash,Tolyatti,cargo2,1625
Kanash,Tolyatti,cargo3,6086
Kanash,Engels,cargo1,1929
Kanash,Engels,cargo2,2664
Kanash,Engels,cargo3,7146
Kanash,Pugachev,cargo1,6220
Kanash,Pugachev,cargo2,7303
Kanash,Pugachev,cargo3,1029
Kanash,Volsk,cargo1,624
Kanash,Volsk,cargo2,943
Kanash,Volsk,cargo3,8502
Kanash,Atkarsk,cargo1,2457
Kanash,Atkarsk,cargo2,2594
Kanash,Atkarsk,cargo3,7542
Kanash,Balashov,cargo1,2432
Kanash,Balashov,cargo2,5564
Kanash,Balashov,cargo3,8079
Kanash,Almetyevsk,cargo1,921
Kanash,Almetyevsk,cargo2,9864
Kanash,Almetyevsk,cargo3,7877
Kanash,Chistopol,cargo1,6839
Kanash,Chistopol,cargo2,9902
Kanash,Chistopol,cargo3,1747
Kanash,Nizhnekamsk,cargo1,8648
Kanash,Nizhnekamsk,cargo2,5941
Kanash,Nizhnekamsk,cargo3,6646
Kanash,Dimitrovgrad,cargo1,1583
Kanash,Dimitrovgrad,cargo2,5424
Kanash,Dimitrovgrad,cargo3,9392
Kanash,Kudymkar,cargo1,5422
Kanash,Kudymkar,cargo2,450
Kanash,Kudymkar,cargo3,9989
Kanash,Kungur,cargo1,1719
Kanash,Kungur,cargo2,7661
Kanash,Kungur,cargo3,8131
Kanash,Krasnokamsk,cargo1,5370
Kanash,Krasnokamsk,cargo2,8301
Kanash,Krasnokamsk,cargo3,9246
Kanash,Chusovoy,cargo1,8586
Kanash,Chusovoy,cargo2,5825
Kanash,Chusovoy,cargo3,3444
Kanash,Gubakha,cargo1,914
Kanash,Gubakha,cargo2,3348
Kanash,Gubakha,cargo3,3814
Kanash,Sterlitamak,cargo1,1089
Kanash,Sterlitamak,cargo2,2649
Kanash,Sterlitamak,cargo3,2643
Kanash,Cheboksary,cargo1,789
Kanash,Cheboksary,cargo2,8768
Kanash,Cheboksary,cargo3,2041
Kanash,Orsk,cargo1,6757
Kanash,Orsk,cargo2,1859
Kanash,Orsk,cargo3,4358
Kanash,Balakovo,cargo1,1622
Kanash,Balakovo,cargo2,7272
Kanash,Balakovo,cargo3,9945
Kanash,Birsk,cargo1,3367
Kanash,Birsk,cargo2,8433
Kanash,Birsk,cargo3,3243
Kanash,Izhevsk,cargo1,9304
Kanash,Izhevsk,cargo2,7447
Kanash,Izhevsk,cargo3,4442
Kanash,Krasnoarmeysk,cargo1,7404
Kanash,Krasnoarmeysk,cargo2,3854
Kanash,Krasnoarmeysk,cargo3,9448
Kanash,Berezniki,cargo1,7177
Kanash,Berezniki,cargo2,7649
Kanash,Berezniki,cargo3,5679
Kanash,Penza,cargo1,7663
Kanash,Penza,cargo2,5837
Kanash,Penza,cargo3,350
Kanash,Kirov,cargo1,1034
Kanash,Kirov,cargo2,4137
Kanash,Kirov,cargo3,7332
Kanash,Orenburg,cargo1,7404
Kanash,Orenburg,cargo2,7823
Kanash,Orenburg,cargo3,655
Kanash,Saratov,cargo1,9896
Kanash,Saratov,cargo2,3153
Kanash,Saratov,cargo3,3858
Kanash,Ulyanovsk,cargo1,7479
Kanash,Ulyanovsk,cargo2,3471
Kanash,Ulyanovsk,cargo3,1014
Kanash,Nizhny Novgorod,cargo1,3211
Kanash,Nizhny Novgorod,cargo2,3034
Kanash,Nizhny Novgorod,cargo3,5353
Kanash,Ufa,cargo1,5642
Kanash,Ufa,cargo2,2175
Kanash,Ufa,cargo3,8042
Kanash,Samara,cargo1,8898
Kanash,Samara,cargo2,3761
Kanash,Samara,cargo3,3032
Kanash,Kazan,cargo1,349
Kanash,Kazan,cargo2,5217
Kanash,Kazan,cargo3,7238
Kanash,Perm,cargo1,6748
Kanash,Perm,cargo2,1406
Kanash,Perm,cargo3,6920
Shumerlya,Balakhna,cargo1,5400
Shumerlya,Balakhna,cargo2,9424
Shumerlya,Balakhna,cargo3,6143
Shumerlya,Arzamas,cargo1,1469
Shumerlya,Arzamas,cargo2,5140
Shumerlya,Arzamas,cargo3,759
Shumerlya,Ruzayevka,cargo1,1419
Shumerlya,Ruzayevka,cargo2,3611
Shumerlya,Ruzayevka,cargo3,7138
Shumerlya,Oktyabrskiy,cargo1,3586
Shumerlya,Oktyabrskiy,cargo2,4913
Shumerlya,Oktyabrskiy,cargo3,5068
Shumerlya,Kirovo-Chepetsk,cargo1,6238
Shumerlya,Kirovo-Chepetsk,cargo2,7246
Shumerlya,Kirovo-Chepetsk,cargo3,6641
Shumerlya,Novotroitsk,cargo1,3814
Shumerlya,Novotroitsk,cargo2,6393
Shumerlya,Novotroitsk,cargo3,5599
Shumerlya,Buguruslan,cargo1,7304
Shumerlya,Buguruslan,cargo2,4283
Shumerlya,Buguruslan,cargo3,1906
Shumerlya,Chapayevsk,cargo1,9829
Shumerlya,Chapayevsk,cargo2,4540
Shumerlya,Chapayevsk,cargo3,7673
Shumerlya,Syzran,cargo1,9189
Shumerlya,Syzran,cargo2,4224
Shumerlya,Syzran,cargo3,8846
Shumerlya,Novokuybishevsk,cargo1,163
Shumerlya,Novokuybishevsk,cargo2,3017
Shumerlya,Novokuybishevsk,cargo3,660
Shumerlya,Naberezhnyye Chelny,cargo1,5916
Shumerlya,Naberezhnyye Chelny,cargo2,9529
Shumerlya,Naberezhnyye Chelny,cargo3,5193
Shumerlya,Zelenodolsk,cargo1,1602
Shumerlya,Zelenodolsk,cargo2,3153
Shumerlya,Zelenodolsk,cargo3,7751
Shumerlya,Leninogorsk,cargo1,1362
Shumerlya,Leninogorsk,cargo2,7911
Shumerlya,Leninogorsk,cargo3,3223
Shumerlya,Bugulma,cargo1,7780
Shumerlya,Bugulma,cargo2,5635
Shumerlya,Bugulma,cargo3,7263
Shumerlya,Solikamsk,cargo1,3530
Shumerlya,Solikamsk,cargo2,9083
Shumerlya,Solikamsk,cargo3,6267
Shumerlya,Kizel,cargo1,1259
Shumerlya,Kizel,cargo2,807
Shumerlya,Kizel,cargo3,1051
Shumerlya,Dzerzhinsk,cargo1,2372
Shumerlya,Dzerzhinsk,cargo2,968
Shumerlya,Dzerzhinsk,cargo3,7238
Shumerlya,Vyska,cargo1,8497
Shumerlya,Vyska,cargo2,9204
Shumerlya,Vyska,cargo3,4309
Shumerlya,Saransk,cargo1,1611
Shumerlya,Saransk,cargo2,6685
Shumerlya,Saransk,cargo3,5067
Shumerlya,Kamenka,cargo1,1865
Shumerlya,Kamenka,cargo2,3359
Shumerlya,Kamenka,cargo3,5910
Shumerlya,Kuznetsk,cargo1,8004
Shumerlya,Kuznetsk,cargo2,9496
Shumerlya,Kuznetsk,cargo3,3765
Shumerlya,Serdobsk,cargo1,6400
Shumerlya,Serdobsk,cargo2,2504
Shumerlya,Serdobsk,cargo3,4549
Shumerlya,Rayevskiy,cargo1,3295
Shumerlya,Rayevskiy,cargo2,5940
Shumerlya,Rayevskiy,cargo3,3023
Shumerlya,Sibay,cargo1,6418
Shumerlya,Sibay,cargo2,8850
Shumerlya,Sibay,cargo3,1568
Shumerlya,Kumertau,cargo1,3178
Shumerlya,Kumertau,cargo2,223
Shumerlya,Kumertau,cargo3,5251
Shumerlya,Salavat,cargo1,1272
Shumerlya,Salavat,cargo2,7419
Shumerlya,Salavat,cargo3,8427
Shumerlya,Belebey,cargo1,1300
Shumerlya,Belebey,cargo2,9885
Shumerlya,Belebey,cargo3,4000
Shumerlya,Tuymazy,cargo1,5319
Shumerlya,Tuymazy,cargo2,2496
Shumerlya,Tuymazy,cargo3,1464
Shumerlya,Neftekamsk,cargo1,7565
Shumerlya,Neftekamsk,cargo2,4910
Shumerlya,Neftekamsk,cargo3,9328
Shumerlya,Sovetsk,cargo1,5331
Shumerlya,Sovetsk,cargo2,177
Shumerlya,Sovetsk,cargo3,9137
Shumerlya,Slobodskoy,cargo1,4430
Shumerlya,Slobodskoy,cargo2,1987
Shumerlya,Slobodskoy,cargo3,9246
Shumerlya,Kirs,cargo1,1321
Shumerlya,Kirs,cargo2,9590
Shumerlya,Kirs,cargo3,6691
Shumerlya,Omutninsk,cargo1,7072
Shumerlya,Omutninsk,cargo2,6412
Shumerlya,Omutninsk,cargo3,3631
Shumerlya,Kotelnich,cargo1,5205
Shumerlya,Kotelnich,cargo2,3933
Shumerlya,Kotelnich,cargo3,5317
Shumerlya,Yoshkar Ola,cargo1,1784
Shumerlya,Yoshkar Ola,cargo2,339
Shumerlya,Yoshkar Ola,cargo3,4168
Shumerlya,Sarapul,cargo1,7171
Shumerlya,Sarapul,cargo2,6687
Shumerlya,Sarapul,cargo3,3540
Shumerlya,Mozhga,cargo1,6247
Shumerlya,Mozhga,cargo2,5897
Shumerlya,Mozhga,cargo3,657
Shumerlya,Votkinsk,cargo1,9166
Shumerlya,Votkinsk,cargo2,436
Shumerlya,Votkinsk,cargo3,9526
Shumerlya,Glazov,cargo1,3245
Shumerlya,Glazov,cargo2,6119
Shumerlya,Glazov,cargo3,5414
Shumerlya,Kanash,cargo1,811
Shumerlya,Kanash,cargo2,5757
Shumerlya,Kanash,cargo3,6447
Shumerlya,Alatyr,cargo1,2126
Shumerlya,Alatyr,cargo2,8409
Shumerlya,Alatyr,cargo3,186
Shumerlya,Sol-lletsk,cargo1,1178
Shumerlya,Sol-lletsk,cargo2,3750
Shumerlya,Sol-lletsk,cargo3,6922
Shumerlya,Dombarovskiy,cargo1,3363
Shumerlya,Dombarovskiy,cargo2,8499
Shumerlya,Dombarovskiy,cargo3,8443
Shumerlya,Mednogorsk,cargo1,7887
Shumerlya,Mednogorsk,cargo2,8846
Shumerlya,Mednogorsk,cargo3,2669
Shumerlya,Gay,cargo1,728
Shumerlya,Gay,cargo2,3219
Shumerlya,Gay,cargo3,5032
Shumerlya,Buzuluk,cargo1,3938
Shumerlya,Buzuluk,cargo2,4034
Shumerlya,Buzuluk,cargo3,3780
Shumerlya,Otradnyy,cargo1,3106
Shumerlya,Otradnyy,cargo2,4702
Shumerlya,Otradnyy,cargo3,3062
Shumerlya,Tolyatti,cargo1,3098
Shumerlya,Tolyatti,cargo2,8043
Shumerlya,Tolyatti,cargo3,3372
Shumerlya,Engels,cargo1,7583
Shumerlya,Engels,cargo2,9848
Shumerlya,Engels,cargo3,5548
Shumerlya,Pugachev,cargo1,1546
Shumerlya,Pugachev,cargo2,6033
Shumerlya,Pugachev,cargo3,5045
Shumerlya,Volsk,cargo1,3089
Shumerlya,Volsk,cargo2,691
Shumerlya,Volsk,cargo3,9124
Shumerlya,Atkarsk,cargo1,8950
Shumerlya,Atkarsk,cargo2,290
Shumerlya,Atkarsk,cargo3,6516
Shumerlya,Balashov,cargo1,4092
Shumerlya,Balashov,cargo2,5295
Shumerlya,Balashov,cargo3,4166
Shumerlya,Almetyevsk,cargo1,7352
Shumerlya,Almetyevsk,cargo2,5304
Shumerlya,Almetyevsk,cargo3,4802
Shumerlya,Chistopol,cargo1,3462
Shumerlya,Chistopol,cargo2,6424
Shumerlya,Chistopol,cargo3,588
Shumerlya,Nizhnekamsk,cargo1,905
Shumerlya,Nizhnekamsk,cargo2,6206
Shumerlya,Nizhnekamsk,cargo3,5676
Shumerlya,Dimitrovgrad,cargo1,9829
Shumerlya,Dimitrovgrad,cargo2,6297
Shumerlya,Dimitrovgrad,cargo3,518
Shumerlya,Kudymkar,cargo1,6915
Shumerlya,Kudymkar,cargo2,6096
Shumerlya,Kudymkar,cargo3,7167
Shumerlya,Kungur,cargo1,2945
Shumerlya,Kungur,cargo2,4630
Shumerlya,Kungur,cargo3,170
Shumerlya,Krasnokamsk,cargo1,4433
Shumerlya,Krasnokamsk,cargo2,1074
Shumerlya,Krasnokamsk,cargo3,9935
Shumerlya,Chusovoy,cargo1,9665
Shumerlya,Chusovoy,cargo2,5245
Shumerlya,Chusovoy,cargo3,70
Shumerlya,Gubakha,cargo1,3407
Shumerlya,Gubakha,cargo2,7921
Shumerlya,Gubakha,cargo3,6590
Shumerlya,Sterlitamak,cargo1,8256
Shumerlya,Sterlitamak,cargo2,1893
Shumerlya,Sterlitamak,cargo3,6885
Shumerlya,Cheboksary,cargo1,4880
Shumerlya,Cheboksary,cargo2,5258
Shumerlya,Cheboksary,cargo3,3734
Shumerlya,Orsk,cargo1,3970
Shumerlya,Orsk,cargo2,6406
Shumerlya,Orsk,cargo3,5797
Shumerlya,Balakovo,cargo1,3567
Shumerlya,Balakovo,cargo2,2545
Shumerlya,Balakovo,cargo3,9507
Shumerlya,Birsk,cargo1,9983
Shumerlya,Birsk,cargo2,6987
Shumerlya,Birsk,cargo3,8460
Shumerlya,Izhevsk,cargo1,1649
Shumerlya,Izhevsk,cargo2,2078
Shumerlya,Izhevsk,cargo3,537
Shumerlya,Krasnoarmeysk,cargo1,4324
Shumerlya,Krasnoarmeysk,cargo2,6238
Shumerlya,Krasnoarmeysk,cargo3,7946
Shumerlya,Berezniki,cargo1,6613
Shumerlya,Berezniki,cargo2,7086
Shumerlya,Berezniki,cargo3,6869
Shumerlya,Penza,cargo1,1842
Shumerlya,Penza,cargo2,9257
Shumerlya,Penza,cargo3,5235
Shumerlya,Kirov,cargo1,1802
Shumerlya,Kirov,cargo2,6938
Shumerlya,Kirov,cargo3,8410
Shumerlya,Orenburg,cargo1,9011
Shumerlya,Orenburg,cargo2,3340
Shumerlya,Orenburg,cargo3,9685
Shumerlya,Saratov,cargo1,8866
Shumerlya,Saratov,cargo2,285
Shumerlya,Saratov,cargo3,5890
Shumerlya,Ulyanovsk,cargo1,3709
Shumerlya,Ulyanovsk,cargo2,3378
Shumerlya,Ulyanovsk,cargo3,3777
Shumerlya,Nizhny Novgorod,cargo1,7948
Shumerlya,Nizhny Novgorod,cargo2,6765
Shumerlya,Nizhny Novgorod,cargo3,4824
Shumerlya,Ufa,cargo1,2387
Shumerlya,Ufa,cargo2,694
Shumerlya,Ufa,cargo3,8615
Shumerlya,Samara,cargo1,5590
Shumerlya,Samara,cargo2,1495
Shumerlya,Samara,cargo3,5784
Shumerlya,Kazan,cargo1,6768
Shumerlya,Kazan,cargo2,6983
Shumerlya,Kazan,cargo3,8592
Shumerlya,Perm,cargo1,6946
Shumerlya,Perm,cargo2,3835
Shumerlya,Perm,cargo3,928
Alatyr,Balakhna,cargo1,7976
Alatyr,Balakhna,cargo2,8073
Alatyr,Balakhna,cargo3,5763
Alatyr,Arzamas,cargo1,2537
Alatyr,Arzamas,cargo2,1934
Alatyr,Arzamas,cargo3,1686
Alatyr,Ruzayevka,cargo1,2314
Alatyr,Ruzayevka,cargo2,2676
Alatyr,Ruzayevka,cargo3,8844
Alatyr,Oktyabrskiy,cargo1,6141
Alatyr,Oktyabrskiy,cargo2,3035
Alatyr,Oktyabrskiy,cargo3,1859
Alatyr,Kirovo-Chepetsk,cargo1,8044
Alatyr,Kirovo-Chepetsk,cargo2,4792
Alatyr,Kirovo-Chepetsk,cargo3,2822
Alatyr,Novotroitsk,cargo1,2570
Alatyr,Novotroitsk,cargo2,9187
Alatyr,Novotroitsk,cargo3,4674
Alatyr,Buguruslan,cargo1,9787
Alatyr,Buguruslan,cargo2,4776
Alatyr,Buguruslan,cargo3,140
Alatyr,Chapayevsk,cargo1,4730
Alatyr,Chapayevsk,cargo2,250
Alatyr,Chapayevsk,cargo3,6087
Alatyr,Syzran,cargo1,6214
Alatyr,Syzran,cargo2,829
Alatyr,Syzran,cargo3,2397
Alatyr,Novokuybishevsk,cargo1,7989
Alatyr,Novokuybishevsk,cargo2,8047
Alatyr,Novokuybishevsk,cargo3,5640
Alatyr,Naberezhnyye Chelny,cargo1,9256
Alatyr,Naberezhnyye Chelny,cargo2,9859
Alatyr,Naberezhnyye Chelny,cargo3,8979
Alatyr,Zelenodolsk,cargo1,6356
Alatyr,Zelenodolsk,cargo2,1707
Alatyr,Zelenodolsk,cargo3,2077
Alatyr,Leninogorsk,cargo1,2382
Alatyr,Leninogorsk,cargo2,5465
Alatyr,Leninogorsk,cargo3,4873
Alatyr,Bugulma,cargo1,3056
Alatyr,Bugulma,cargo2,5094
Alatyr,Bugulma,cargo3,614
Alatyr,Solikamsk,cargo1,4174
Alatyr,Solikamsk,cargo2,2043
Alatyr,Solikamsk,cargo3,558
Alatyr,Kizel,cargo1,3997
Alatyr,Kizel,cargo2,8899
Alatyr,Kizel,cargo3,3129
Alatyr,Dzerzhinsk,cargo1,2772
Alatyr,Dzerzhinsk,cargo2,3081
Alatyr,Dzerzhinsk,cargo3,9057
Alatyr,Vyska,cargo1,9199
Alatyr,Vyska,cargo2,5163
Alatyr,Vyska,cargo3,7405
Alatyr,Saransk,cargo1,2158
Alatyr,Saransk,cargo2,6529
Alatyr,Saransk,cargo3,7321
Alatyr,Kamenka,cargo1,6334
Alatyr,Kamenka,cargo2,227
Alatyr,Kamenka,cargo3,43
Alatyr,Kuznetsk,cargo1,9560
Alatyr,Kuznetsk,cargo2,5617
Alatyr,Kuznetsk,cargo3,2033
Alatyr,Serdobsk,cargo1,1006
Alatyr,Serdobsk,cargo2,5239
Alatyr,Serdobsk,cargo3,2357
Alatyr,Rayevskiy,cargo1,7631
Alatyr,Rayevskiy,cargo2,6034
Alatyr,Rayevskiy,cargo3,6431
Alatyr,Sibay,cargo1,4731
Alatyr,Sibay,cargo2,2744
Alatyr,Sibay,cargo3,6075
Alatyr,Kumertau,cargo1,6442
Alatyr,Kumertau,cargo2,4793
Alatyr,Kumertau,cargo3,1947
Alatyr,Salavat,cargo1,7295
Alatyr,Salavat,cargo2,1478
Alatyr,Salavat,cargo3,1323
Alatyr,Belebey,cargo1,3032
Alatyr,Belebey,cargo2,9569
Alatyr,Belebey,cargo3,3328
Alatyr,Tuymazy,cargo1,5024
Alatyr,Tuymazy,cargo2,4669
Alatyr,Tuymazy,cargo3,6360
Alatyr,Neftekamsk,cargo1,160
Alatyr,Neftekamsk,cargo2,279
Alatyr,Neftekamsk,cargo3,8183
Alatyr,Sovetsk,cargo1,6352
Alatyr,Sovetsk,cargo2,2240
Alatyr,Sovetsk,cargo3,2941
Alatyr,Slobodskoy,cargo1,4096
Alatyr,Slobodskoy,cargo2,1971
Alatyr,Slobodskoy,cargo3,542
Alatyr,Kirs,cargo1,5171
Alatyr,Kirs,cargo2,9369
Alatyr,Kirs,cargo3,9184
Alatyr,Omutninsk,cargo1,6701
Alatyr,Omutninsk,cargo2,4262
Alatyr,Omutninsk,cargo3,6643
Alatyr,Kotelnich,cargo1,7845
Alatyr,Kotelnich,cargo2,4936
Alatyr,Kotelnich,cargo3,5362
Alatyr,Yoshkar Ola,cargo1,2076
Alatyr,Yoshkar Ola,cargo2,3991
Alatyr,Yoshkar Ola,cargo3,4674
Alatyr,Sarapul,cargo1,4634
Alatyr,Sarapul,cargo2,5402
Alatyr,Sarapul,cargo3,4483
Alatyr,Mozhga,cargo1,9206
Alatyr,Mozhga,cargo2,6032
Alatyr,Mozhga,cargo3,3426
Alatyr,Votkinsk,cargo1,7822
Alatyr,Votkinsk,cargo2,915
Alatyr,Votkinsk,cargo3,3504
Alatyr,Glazov,cargo1,1980
Alatyr,Glazov,cargo2,3393
Alatyr,Glazov,cargo3,2113
Alatyr,Kanash,cargo1,2381
Alatyr,Kanash,cargo2,6358
Alatyr,Kanash,cargo3,5450
Alatyr,Shumerlya,cargo1,8583
Alatyr,Shumerlya,cargo2,2595
Alatyr,Shumerlya,cargo3,8936
Alatyr,Sol-lletsk,cargo1,4213
Alatyr,Sol-lletsk,cargo2,4833
Alatyr,Sol-lletsk,cargo3,8401
Alatyr,Dombarovskiy,cargo1,3451
Alatyr,Dombarovskiy,cargo2,3004
Alatyr,Dombarovskiy,cargo3,8999
Alatyr,Mednogorsk,cargo1,3210
Alatyr,Mednogorsk,cargo2,1608
Alatyr,Mednogorsk,cargo3,6412
Alatyr,Gay,cargo1,2765
Alatyr,Gay,cargo2,5009
Alatyr,Gay,cargo3,530
Alatyr,Buzuluk,cargo1,7514
Alatyr,Buzuluk,cargo2,3202
Alatyr,Buzuluk,cargo3,8687
Alatyr,Otradnyy,cargo1,5917
Alatyr,Otradnyy,cargo2,712
Alatyr,Otradnyy,cargo3,7082
Alatyr,Tolyatti,cargo1,7663
Alatyr,Tolyatti,cargo2,1284
Alatyr,Tolyatti,cargo3,9009
Alatyr,Engels,cargo1,2266
Alatyr,Engels,cargo2,8150
Alatyr,Engels,cargo3,91
Alatyr,Pugachev,cargo1,7332
Alatyr,Pugachev,cargo2,1823
Alatyr,Pugachev,cargo3,9063
Alatyr,Volsk,cargo1,9148
Alatyr,Volsk,cargo2,688
Alatyr,Volsk,cargo3,7742
Alatyr,Atkarsk,cargo1,5811
Alatyr,Atkarsk,cargo2,8854
Alatyr,Atkarsk,cargo3,2084
Alatyr,Balashov,cargo1,4359
Alatyr,Balashov,cargo2,357
Alatyr,Balashov,cargo3,5593
Alatyr,Almetyevsk,cargo1,6821
Alatyr,Almetyevsk,cargo2,6135
Alatyr,Almetyevsk,cargo3,3577
Alatyr,Chistopol,cargo1,5785
Alatyr,Chistopol,cargo2,6605
Alatyr,Chistopol,cargo3,8754
Alatyr,Nizhnekamsk,cargo1,9353
Alatyr,Nizhnekamsk,cargo2,32
Alatyr,Nizhnekamsk,cargo3,1209
Alatyr,Dimitrovgrad,cargo1,5125
Alatyr,Dimitrovgrad,cargo2,9223
Alatyr,Dimitrovgrad,cargo3,4333
Alatyr,Kudymkar,cargo1,4473
Alatyr,Kudymkar,cargo2,3881
Alatyr,Kudymkar,cargo3,9734
Alatyr,Kungur,cargo1,759
Alatyr,Kungur,cargo2,5793
Alatyr,Kungur,cargo3,4100
Alatyr,Krasnokamsk,cargo1,5146
Alatyr,Krasnokamsk,cargo2,1795
Alatyr,Krasnokamsk,cargo3,3407
Alatyr,Chusovoy,cargo1,4380
Alatyr,Chusovoy,cargo2,7215
Alatyr,Chusovoy,cargo3,4586
Alatyr,Gubakha,cargo1,9285
Alatyr,Gubakha,cargo2,1577
Alatyr,Gubakha,cargo3,6893
Alatyr,Sterlitamak,cargo1,7316
Alatyr,Sterlitamak,cargo2,5559
Alatyr,Sterlitamak,cargo3,9291
Alatyr,Cheboksary,cargo1,7769
Alatyr,Cheboksary,cargo2,8547
Alatyr,Cheboksary,cargo3,7872
Alatyr,Orsk,cargo1,8971
Alatyr,Orsk,cargo2,8753
Alatyr,Orsk,cargo3,3449
Alatyr,Balakovo,cargo1,4234
Alatyr,Balakovo,cargo2,932
Alatyr,Balakovo,cargo3,6739
Alatyr,Birsk,cargo1,9786
Alatyr,Birsk,cargo2,6173
Alatyr,Birsk,cargo3,1462
Alatyr,Izhevsk,cargo1,1423
Alatyr,Izhevsk,cargo2,6369
Alatyr,Izhevsk,cargo3,5589
Alatyr,Krasnoarmeysk,cargo1,5110
Alatyr,Krasnoarmeysk,cargo2,7237
Alatyr,Krasnoarmeysk,cargo3,9285
Alatyr,Berezniki,cargo1,1395
Alatyr,Berezniki,cargo2,4834
Alatyr,Berezniki,cargo3,4299
Alatyr,Penza,cargo1,4311
Alatyr,Penza,cargo2,7996
Alatyr,Penza,cargo3,4043
Alatyr,Kirov,cargo1,5587
Alatyr,Kirov,cargo2,5520
Alatyr,Kirov,cargo3,7542
Alatyr,Orenburg,cargo1,5087
Alatyr,Orenburg,cargo2,9099
Alatyr,Orenburg,cargo3,68
Alatyr,Saratov,cargo1,2753
Alatyr,Saratov,cargo2,8088
Alatyr,Saratov,cargo3,9914
Alatyr,Ulyanovsk,cargo1,9513
Alatyr,Ulyanovsk,cargo2,7716
Alatyr,Ulyanovsk,cargo3,7879
Alatyr,Nizhny Novgorod,cargo1,7434
Alatyr,Nizhny Novgorod,cargo2,2307
Alatyr,Nizhny Novgorod,cargo3,8279
Alatyr,Ufa,cargo1,6768
Alatyr,Ufa,cargo2,227
Alatyr,Ufa,cargo3,2999
Alatyr,Samara,cargo1,8264
Alatyr,Samara,cargo2,1643
Alatyr,Samara,cargo3,405
Alatyr,Kazan,cargo1,1266
Alatyr,Kazan,cargo2,6507
Alatyr,Kazan,cargo3,6776
Alatyr,Perm,cargo1,9386
Alatyr,Perm,cargo2,3030
Alatyr,Perm,cargo3,4593
Sol-lletsk,Balakhna,cargo1,8036
Sol-lletsk,Balakhna,cargo2,6794
Sol-lletsk,Balakhna,cargo3,5960
Sol-lletsk,Arzamas,cargo1,3461
Sol-lletsk,Arzamas,cargo2,1132
Sol-lletsk,Arzamas,cargo3,2387
Sol-lletsk,Ruzayevka,cargo1,5036
Sol-lletsk,Ruzayevka,cargo2,2888
Sol-lletsk,Ruzayevka,cargo3,7753
Sol-lletsk,Oktyabrskiy,cargo1,7395
Sol-lletsk,Oktyabrskiy,cargo2,1235
Sol-lletsk,Oktyabrskiy,cargo3,9400
Sol-lletsk,Kirovo-Chepetsk,cargo1,645
Sol-lletsk,Kirovo-Chepetsk,cargo2,6890
Sol-lletsk,Kirovo-Chepetsk,cargo3,4486
Sol-lletsk,Novotroitsk,cargo1,5218
Sol-lletsk,Novotroitsk,cargo2,326
Sol-lletsk,Novotroitsk,cargo3,8395
Sol-lletsk,Buguruslan,cargo1,6796
Sol-lletsk,Buguruslan,cargo2,7742
Sol-lletsk,Buguruslan,cargo3,9000
Sol-lletsk,Chapayevsk,cargo1,8721
Sol-lletsk,Chapayevsk,cargo2,8629
Sol-lletsk,Chapayevsk,cargo3,8831
Sol-lletsk,Syzran,cargo1,1237
Sol-lletsk,Syzran,cargo2,7264
Sol-lletsk,Syzran,cargo3,2013
Sol-lletsk,Novokuybishevsk,cargo1,5087
Sol-lletsk,Novokuybishevsk,cargo2,4230
Sol-lletsk,Novokuybishevsk,cargo3,5824
Sol-lletsk,Naberezhnyye Chelny,cargo1,7149
Sol-lletsk,Naberezhnyye Chelny,cargo2,5421
Sol-lletsk,Naberezhnyye Chelny,cargo3,2788
Sol-lletsk,Zelenodolsk,cargo1,5494
Sol-lletsk,Zelenodolsk,cargo2,4128
Sol-lletsk,Zelenodolsk,cargo3,3928
Sol-lletsk,Leninogorsk,cargo1,1918
Sol-lletsk,Leninogorsk,cargo2,6187
Sol-lletsk,Leninogorsk,cargo3,8738
Sol-lletsk,Bugulma,cargo1,9494
Sol-lletsk,Bugulma,cargo2,1030
Sol-lletsk,Bugulma,cargo3,2223
Sol-lletsk,Solikamsk,cargo1,7172
Sol-lletsk,Solikamsk,cargo2,184
Sol-lletsk,Solikamsk,cargo3,3324
Sol-lletsk,Kizel,cargo1,7686
Sol-lletsk,Kizel,cargo2,1357
Sol-lletsk,Kizel,cargo3,4576
Sol-lletsk,Dzerzhinsk,cargo1,5676
Sol-lletsk,Dzerzhinsk,cargo2,3640
Sol-lletsk,Dzerzhinsk,cargo3,2684
Sol-lletsk,Vyska,cargo1,393
Sol-lletsk,Vyska,cargo2,6553
Sol-lletsk,Vyska,cargo3,7999
Sol-lletsk,Saransk,cargo1,2304
Sol-lletsk,Saransk,cargo2,6805
Sol-lletsk,Saransk,cargo3,8709
Sol-lletsk,Kamenka,cargo1,4959
Sol-lletsk,Kamenka,cargo2,9262
